stock_code,stock_name,selected_flag,exclude_reasons,avg_amount_yuan,avg_close_yuan,n_trade_days,first_date,is_st,is_cixin,is_low_turnover,is_low_liquidity,is_low_price,has_daily_error,has_level2_error
002654,万润科技,True,,1386729599.6166666,101.97083333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
002681,奋达科技,True,,260201176.26666668,55.018499999999996,60,2025-01-02,False,False,False,False,False,False,Unknown
002698,博实股份,True,,204859954.01666668,38.82133333333333,60,2025-01-02,False,False,False,True,False,False,Unknown
002705,新宝股份,True,,302216163.06666666,30.1425,60,2025-01-02,False,False,False,False,False,False,Unknown
002706,良信股份,True,,731376558.45,153.38683333333336,60,2025-01-02,False,False,False,False,False,False,Unknown
002716,湖南白银,True,,1476591813.4666667,39.50966666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
002745,木林森,True,,735614373.9333333,23.91483333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002747,埃斯顿,True,,2225196006.616667,177.09766666666664,60,2025-01-02,False,False,False,False,False,False,Unknown
002755,奥赛康,True,,262510072.53333333,27.170666666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
002768,国恩股份,True,,422400084.81666666,204.12483333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002779,中坚科技,True,,315669535.3833333,172.0406666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
002815,崇达技术,True,,1071806581.05,39.1145,60,2025-01-02,False,False,False,False,False,False,Unknown
002832,比音勒芬,True,,252075325.38333333,116.46999999999998,60,2025-01-02,False,False,False,False,False,False,Unknown
002838,道恩股份,True,,245928871.05,165.79449999999997,60,2025-01-02,False,False,False,False,False,False,Unknown
002840,华统股份,True,,342108796.9166667,24.706833333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
002847,盐津铺子,True,,196796025.88333333,128.08800000000002,60,2025-01-02,False,False,False,True,False,False,Unknown
002859,洁美科技,True,,1631727545.8666666,292.5403333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002881,美格智能,True,,402033059.1333333,92.79616666666668,60,2025-01-02,False,False,False,False,False,False,Unknown
002891,中宠股份,True,,302169027.53333336,85.1105,60,2025-01-02,False,False,False,False,False,False,Unknown
002895,川恒股份,True,,368717522.78333336,42.33633333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002896,中大力德,True,,1104389518.5166667,180.427,60,2025-01-02,False,False,False,False,False,False,Unknown
002897,意华股份,True,,1390458957.5833333,125.96600000000004,60,2025-01-02,False,False,False,False,False,False,Unknown
002906,华阳集团,True,,303734799.81666666,31.787333333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002913,奥士康,True,,462533805.43333334,126.5995,60,2025-01-02,False,False,False,False,False,False,Unknown
002922,伊戈尔,True,,1026567147.1833333,74.10550000000002,60,2025-01-02,False,False,False,False,False,False,Unknown
002925,盈趣科技,True,,355650273.8666667,44.94883333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002928,华夏航空,True,,297297079.45,17.717833333333335,60,2025-01-02,False,False,False,False,False,False,Unknown
002929,润建股份,True,,1962034056.75,70.73683333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002947,恒铭达,True,,1132918720.6166666,151.1935,60,2025-01-02,False,False,False,False,False,False,Unknown
002948,青岛银行,True,,248817897.26666668,5.410166666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
002960,青鸟智控,True,,201627008.98333332,37.66749999999999,60,2025-01-02,False,False,False,True,False,False,Unknown
002961,瑞达期货,True,,201506800.03333333,24.924,60,2025-01-02,False,False,False,True,False,False,Unknown
002965,祥鑫科技,True,,522153662.65,51.228500000000004,60,2025-01-02,False,False,False,False,False,False,Unknown
002967,广电计量,True,,236537973.26666668,34.98533333333333,60,2025-01-02,False,False,False,True,False,False,Unknown
